StartDate,EndDate,ResponseId,Q4,Q5,Q5_24_TEXT,Q7,Q51,Q9,Q10,Q37,Q38,Q39,Q42,Q42_15_TEXT,Q31,Q44,Q46,Q48,Q23,Q24,Q25
2023-04-06 12:20:15,2023-04-06 12:24:22,R_3NWJqwSyXlf1RgF,Yes,"Photography,Drawing,Writing ",,Yes,Yes,"AI art generally,Text-to-image models",Yes,Neutral,Disagree,Strongly disagree,I would donate the use of my artwork to train AI art models (no compensation),,,Disagree,Agree,Disagree,30-49,No,Female
2023-04-06 12:30:21,2023-04-06 12:42:07,R_1OCZIVURz5ILSes,Yes,"Graphic design ,Designer ,Writing ,Music ,Performance ",,Yes,No,"AI art generally,Large Language Models,Text-to-image models",No,Strongly disagree,Neutral,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,Arts Education,Strongly agree,Strongly disagree,Agree,30-49,No,Male
2023-04-06 12:42:40,2023-04-06 12:45:36,R_33ChFpTrizQqjak,Somewhat,"Paint,Drawing,Illustration ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Text-to-image models",No,Strongly disagree,Strongly agree,Neutral,I would not feel comfortable with any of the options listed above,,,Strongly agree,Disagree,Agree,18 - 29,No,Female
2023-04-06 12:44:41,2023-04-06 12:53:55,R_0PoVK377PSORZvj,Yes,"Graphic design ,Writing ",,Yes,Yes,"AI art generally,Text-to-image models",No,Strongly disagree,Strongly disagree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,Other, please specify",I don't want my work used to train AI without my permission.,,Strongly agree,Neutral,Strongly agree,30-49,No,Female
2023-04-06 14:03:54,2023-04-06 14:06:57,R_UT3LkPKKHLCA4hP,Yes,"Photography,Paint,Graphic design ,Illustration ,Designer ,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Neutral,Disagree,"I would donate the use of my artwork to train AI art models (no compensation),A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data",,,Neutral,Strongly agree,Disagree,30-49,Yes,Female
2023-04-06 14:25:38,2023-04-06 14:29:07,R_3kziddHpH27Bdlp,Yes,"Graphic design ,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly agree,Strongly disagree,Disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit",,,Disagree,Strongly agree,Strongly disagree,30-49,No,Female
2023-04-06 14:38:56,2023-04-06 14:43:15,R_32Yh21X9QFLg84l,Yes,"Cinematography ,Maker,Music ,Performance ,Other, please specify",Improvisational video art,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,Strongly agree,Neutral,Neutral,50-64,No,Male
2023-04-06 15:11:13,2023-04-06 15:16:51,R_3OrJmqUoKhX8aOz,I’m not sure,"Graphic design ,Writing ",,Yes,No,AI art generally,Yes,Strongly disagree,Strongly agree,Strongly disagree,"A flat fee from the model creators, for the use of my artwork as training data",,,Strongly agree,Strongly agree,Strongly disagree,30-49,Yes,Female
2023-04-06 16:49:37,2023-04-06 16:56:53,R_3EWr907tXSupvG0,Yes,"Drawing,Graphic design ,Illustration ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Text-to-image models",No,Strongly disagree,Strongly disagree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model),Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,Environmental or rehabilitation programs that focus on rehab/cleaning through art,Strongly agree,Neutral,Strongly agree,30-49,No,Female
2023-04-06 18:31:28,2023-04-06 18:35:38,R_3qQglxaHYNQSWA2,Yes,"Paint,Drawing,Illustration ,Craft,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art",,,Agree,Agree,Agree,18 - 29,No,Female
2023-04-06 18:53:33,2023-04-06 18:58:13,R_31blezEeZoROcXN,Yes,"Photography,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly disagree,Strongly agree,Strongly disagree,"A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model)",,,Strongly agree,Strongly disagree,Strongly agree,50-64,No,Female
2023-04-06 22:14:36,2023-04-06 22:20:35,R_1oCpLZ73fmsfEKD,Yes,"Paint,Drawing,Graphic design ,Illustration ,Designer ,Writing ",,Yes,No,"AI art generally,Text-to-image models",No,Strongly disagree,Strongly agree,Strongly disagree,"I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model),Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,Human Labour,Strongly agree,Strongly disagree,Strongly agree,18 - 29,Yes,Female
2023-04-07 7:48:35,2023-04-07 7:54:54,R_Om2gCghCJJMgzwl,I’m not sure,"Photography,Graphic design ,Maker",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Agree,"I would donate the use of my artwork to train AI art models (no compensation),I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit from people who profit from derivative works made using the model,A flat fee from the model creators, for the use of my artwork as training data",,,Agree,Agree,Neutral,30-49,Yes,Female
2023-04-07 8:46:09,2023-04-07 8:52:00,R_cwtd08XaFqdp0uR,Somewhat,"Paint,Graphic design ,Writing ",,Yes,No,"AI art generally,Text-to-image models",No,Disagree,Agree,Strongly disagree,"A portion of any profit from people who profit from derivative works made using the model,I would not feel comfortable with any of the options listed above",,,Strongly agree,Strongly disagree,Strongly agree,18 - 29,Yes,Female
2023-04-07 8:57:49,2023-04-07 9:00:56,R_ONbmPcOhAHW2qGZ,Yes,Illustration,,Yes,Yes,AI art generally,Yes,Strongly disagree,Strongly agree,Strongly disagree,I would donate the use of my artwork to train AI art models (no compensation),,,Strongly agree,Neutral,Agree,18 - 29,No,Female
2023-04-07 9:39:55,2023-04-07 9:46:39,R_1cS1yptwl9HMFIU,Yes,"Writing ,Other, please specify","Misc graphic arts - designs for social media, book covers, etc.",Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,Neutral,Strongly agree,Agree,30-49,No,Female
2023-04-07 9:51:11,2023-04-07 9:57:12,R_3e4Z5alsv1lhcTQ,Yes,"Paint,Drawing,Graphic design ,Sculpture ,Writing ",,Yes,Prefer not to respond,"AI art generally,Text-to-image models",I don't know,Strongly disagree,Strongly agree,Disagree,"A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model)",,,Strongly agree,Neutral,Agree,18 - 29,No,Female
2023-04-07 10:00:18,2023-04-07 10:05:16,R_21neb969T5uIxuS,Yes,"Photography,Paint,Craft",,Yes,No,AI art generally,No,Disagree,Neutral,Strongly disagree,A portion of any profit from people who profit from derivative works made using the model,,,Agree,Strongly disagree,Agree,18 - 29,No,Female
2023-04-07 10:37:19,2023-04-07 10:40:04,R_1E50gDxLXMA7CjV,Yes,"Graphic design ,Illustration ,Designer ",,Yes,Yes,AI art generally,No,Disagree,Disagree,Agree,"I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model,A flat fee from the model creators, for the use of my artwork as training data",,,Agree,Agree,Agree,30-49,No,Female
2023-04-07 11:08:44,2023-04-07 11:13:47,R_27QBuA9m3otbYoL,Somewhat,"Photography,Craft,Writing ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Text-to-image models",No,Strongly disagree,Agree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art",,,Strongly agree,Strongly disagree,Strongly agree,30-49,No,Female
2023-04-07 11:54:12,2023-04-07 11:57:32,R_2atATTxdlwRpZSh,Yes,"Drawing,Graphic design ,Illustration ,Maker",,Yes,Prefer not to respond,AI art generally,No,Disagree,Agree,Disagree,A flat fee For each derivative work sold (by anyone using the model),,,Agree,Neutral,Agree,30-49,No,Female
2023-04-07 12:24:29,2023-04-07 12:30:16,R_31d9vqmlFHHr310,Yes,"Drawing,Graphic design ,Craft,Other, please specify",Digital planning,Yes,No,"AI art generally,Text-to-image models",Yes,Strongly disagree,Neutral,Strongly disagree,"A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model)",,,Agree,Neutral,Agree,50-64,Yes,Female
2023-04-07 12:44:53,2023-04-07 12:49:27,R_2wHUa9LC0uAf6dH,Yes,"Drawing,Graphic design ,Illustration ",,Yes,Yes,"AI art generally,Text-to-image models",No,Strongly disagree,Neutral,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model,Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,"Galleries, artist grants, museums, etc",Strongly agree,Disagree,Agree,18 - 29,No,Female
2023-04-07 12:44:49,2023-04-07 12:49:58,R_1jNFW87GHgrKjgA,Yes,"Drawing,Graphic design ,Illustration ,Other, please specify",fiber,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models",No,Disagree,Disagree,Disagree,"A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model)",,,Agree,Neutral,Disagree,30-49,No,Female
2023-04-07 12:52:07,2023-04-07 12:54:49,R_3I60ud535S7tn3C,Yes,"Graphic design ,Designer ",,No,No,"AI art generally,Text-to-image models",No,Disagree,Disagree,Disagree,"A flat fee from the model creators, for the use of my artwork as training data",,,Strongly agree,Disagree,Agree,18 - 29,Yes,Female
2023-04-07 12:51:51,2023-04-07 12:55:48,R_1LMexLiIhtRp8Q5,Yes,"Paint,Drawing,Graphic design ,Illustration ,Designer ",,No,No,AI art generally,Yes,Disagree,Disagree,Disagree,"I don’t need to profit, but I don’t want anyone else to profit from my art,Other, please specify","If I were to submit my art, I would need both a flat fee and for each derivative work",,Strongly agree,Neutral,Agree,18 - 29,Yes,Female
